# shape:
# 81 61
# lat  lon  height  topo  gravity  disturbance  topo_effect  bouguer  sediment_effect  moho_anomaly
1.300000000000000000e+01 3.170000000000000000e+02 1.000000000000000000e+04 -3.386000000000000000e+03 9.751938400335679762e+05 -1.969222181162331253e+01 -2.836236053287886989e+02 2.639313835171653864e+02 -5.801439971406078477e+00 2.697328234885714551e+02
1.300000000000000000e+01 3.180000000000000000e+02 1.000000000000000000e+04 -4.822000000000000000e+03 9.751916124775522621e+05 -2.191977782733738422e+01 -3.623231999130508711e+02 3.404034220857134869e+02 -5.565386588540333968e+00 3.459688086742538076e+02
1.300000000000000000e+01 3.190000000000000000e+02 1.000000000000000000e+04 -4.905000000000000000e+03 9.751953022156704683e+05 -1.823003970913123339e+01 -3.694250668874939265e+02 3.511950271783626931e+02 -5.361696386742386800e+00 3.565567235651050737e+02
1.300000000000000000e+01 3.200000000000000000e+02 1.000000000000000000e+04 -3.737000000000000000e+03 9.751948132261148421e+05 -1.871902926475740969e+01 -3.145254272004910376e+02 2.958063979357336279e+02 -5.183065533267805058e+00 3.009894634690014072e+02
1.300000000000000000e+01 3.210000000000000000e+02 1.000000000000000000e+04 -5.267000000000000000e+03 9.751936605491467053e+05 -1.987170623289421201e+01 -3.948498938473701969e+02 3.749781876144759849e+02 -5.024880690969996344e+00 3.800030683054459928e+02
1.300000000000000000e+01 3.220000000000000000e+02 1.000000000000000000e+04 -5.157000000000000000e+03 9.751912419895662460e+05 -2.229026581335347146e+01 -3.940222317868135065e+02 3.717319659734600350e+02 -4.884754245759674873e+00 3.766167202192197010e+02
1.300000000000000000e+01 3.230000000000000000e+02 1.000000000000000000e+04 -5.979000000000000000e+03 9.751853741625881521e+05 -2.815809279144741595e+01 -4.383155643966124444e+02 4.101574716051650284e+02 -4.764364093164339842e+00 4.149218356983293461e+02
1.300000000000000000e+01 3.240000000000000000e+02 1.000000000000000000e+04 -5.861000000000000000e+03 9.751856317263463279e+05 -2.790052903327159584e+01 -4.355988399704289691e+02 4.076983109371573732e+02 -4.670145235344775436e+00 4.123684561725021354e+02
1.300000000000000000e+01 3.250000000000000000e+02 1.000000000000000000e+04 -6.298000000000000000e+03 9.751909269638258265e+05 -2.260529155377298594e+01 -4.566024013805165964e+02 4.339971098267436105e+02 -4.585836325949807168e+00 4.385829461526934097e+02
1.300000000000000000e+01 3.260000000000000000e+02 1.000000000000000000e+04 -5.611000000000000000e+03 9.751902782271563774e+05 -2.325402822322212160e+01 -4.218068224230285068e+02 3.985527941998063852e+02 -4.493877372414365468e+00 4.030466715722207596e+02
1.300000000000000000e+01 3.270000000000000000e+02 1.000000000000000000e+04 -5.761000000000000000e+03 9.751961794575075619e+05 -1.735279787203762680e+01 -4.262930354880040795e+02 4.089402376159664527e+02 -4.401685256325005291e+00 4.133419228722914340e+02
1.300000000000000000e+01 3.280000000000000000e+02 1.000000000000000000e+04 -5.875000000000000000e+03 9.752023308860497782e+05 -1.120136932982131839e+01 -4.288324821242208031e+02 4.176311127943994848e+02 -4.327766005974735819e+00 4.219588788003742366e+02
1.300000000000000000e+01 3.290000000000000000e+02 1.000000000000000000e+04 -5.595000000000000000e+03 9.752097361131985672e+05 -3.796142181032337248e+00 -4.118646293835332699e+02 4.080684872025009327e+02 -4.988959240176847665e+00 4.130574464426777581e+02
1.300000000000000000e+01 3.300000000000000000e+02 1.000000000000000000e+04 -5.705000000000000000e+03 9.752095457604321418e+05 -3.986494947457686067e+00 -3.952225367341214906e+02 3.912360417866638045e+02 -4.864901796546767798e+00 3.961009435832105510e+02
1.400000000000000000e+01 2.700000000000000000e+02 1.000000000000000000e+04 6.320000000000000000e+02 9.752760873266792623e+05 2.159252995962742716e+01 3.797360731476543805e+01 -1.638107735513801089e+01 -2.053848716700829158e+01 4.157409811870280691e+00
1.400000000000000000e+01 2.710000000000000000e+02 1.000000000000000000e+04 3.080000000000000000e+02 9.752942918758995365e+05 3.979707917990162969e+01 1.093244810267059641e+01 2.886463107723103150e+01 -2.642914227675633754e+01 5.529377335398736903e+01
1.400000000000000000e+01 2.720000000000000000e+02 1.000000000000000000e+04 1.586000000000000000e+03 9.753096644828225253e+05 5.516968610289040953e+01 1.309601774627626867e+02 -7.579049135987227714e+01 -1.882979933855316190e+01 -5.696069202131911879e+01
1.400000000000000000e+01 2.730000000000000000e+02 1.000000000000000000e+04 7.680000000000000000e+02 9.753035555807395140e+05 4.906078401987906545e+01 5.771717304120664238e+01 -8.656389021327576927e+00 -1.447329771733749659e+01 5.816908696009919666e+00
1.400000000000000000e+01 2.740000000000000000e+02 1.000000000000000000e+04 1.090000000000000000e+03 9.753045490477237618e+05 5.005425100412685424e+01 8.520273572617735169e+01 -3.514848472205049745e+01 -9.671661054759816523e+00 -2.547682366729068093e+01
1.400000000000000000e+01 2.750000000000000000e+02 1.000000000000000000e+04 4.040000000000000000e+02 9.752943428298919462e+05 3.984803317231126130e+01 1.604806228755402486e+01 2.379997088475723643e+01 -1.246424150865792235e+01 3.626421239341515701e+01
1.400000000000000000e+01 2.760000000000000000e+02 1.000000000000000000e+04 3.900000000000000000e+01 9.752933581849774346e+05 3.886338825779967010e+01 -2.236658403311786358e+01 6.122997229091753013e+01 -3.531703457691914849e+01 9.654700686783667152e+01
1.400000000000000000e+01 2.770000000000000000e+02 1.000000000000000000e+04 -5.000000000000000000e+00 9.752861526586330729e+05 3.165786191343795508e+01 -2.990360538322446615e+01 6.156146729666242123e+01 -7.969411446293192114e+01 1.412555817595943495e+02
1.400000000000000000e+01 2.780000000000000000e+02 1.000000000000000000e+04 -7.800000000000000000e+01 9.752796797989731422e+05 2.518500225350726396e+01 -4.013341935316599773e+01 6.531842160667326880e+01 -9.273373553422236171e+01 1.580521571408956447e+02
1.400000000000000000e+01 2.790000000000000000e+02 1.000000000000000000e+04 -1.307000000000000000e+03 9.752877342989430763e+05 3.323950222344137728e+01 -1.170756997047337507e+02 1.503152019281751279e+02 -7.539487780865597699e+01 2.257100797368311191e+02
1.400000000000000000e+01 2.800000000000000000e+02 1.000000000000000000e+04 -1.906000000000000000e+03 9.752738104842638131e+05 1.931568754417821765e+01 -1.607787180451955180e+02 1.800944055893737357e+02 -6.707207307738082136e+01 2.471664786667545570e+02
1.400000000000000000e+01 2.810000000000000000e+02 1.000000000000000000e+04 -2.949000000000000000e+03 9.752644340051258914e+05 9.939208406256511807e+00 -2.235431147896615869e+02 2.334823231959180987e+02 -6.046115901457271491e+01 2.939434822104907994e+02
1.400000000000000000e+01 2.820000000000000000e+02 1.000000000000000000e+04 -3.348000000000000000e+03 9.752696884760967223e+05 1.519367937708739191e+01 -2.511812031343785634e+02 2.663748825114659553e+02 -5.244318615475130230e+01 3.188180686662172434e+02
1.400000000000000000e+01 2.830000000000000000e+02 1.000000000000000000e+04 -4.042000000000000000e+03 9.752337446168990573e+05 -2.075017982057761401e+01 -2.933926178736712131e+02 2.726424380530935991e+02 -5.369912813895256676e+01 3.263415661920461730e+02
1.400000000000000000e+01 2.840000000000000000e+02 1.000000000000000000e+04 -4.054000000000000000e+03 9.752378786003930727e+05 -1.661619632656220347e+01 -2.965837945919427625e+02 2.799675982653805590e+02 -6.394394074407257023e+01 3.439115390094531222e+02
1.400000000000000000e+01 2.850000000000000000e+02 1.000000000000000000e+04 -3.781000000000000000e+03 9.752389202767102979e+05 -1.557452000933699310e+01 -2.840895586954364944e+02 2.685150386860995013e+02 -6.898407264961753071e+01 3.374991113357170320e+02
1.400000000000000000e+01 2.860000000000000000e+02 1.000000000000000000e+04 -4.066000000000000000e+03 9.752369018235004041e+05 -1.759297321923077106e+01 -2.976178799250486122e+02 2.800249067058178412e+02 -6.441191849787428225e+01 3.444368252036921376e+02
1.400000000000000000e+01 2.870000000000000000e+02 1.000000000000000000e+04 -4.034000000000000000e+03 9.752400334415601101e+05 -1.446135515952482820e+01 -2.917236202685201079e+02 2.772622651089952797e+02 -6.047883184112237132e+01 3.377410969501176510e+02
1.400000000000000000e+01 2.880000000000000000e+02 1.000000000000000000e+04 -4.021000000000000000e+03 9.752502794610529672e+05 -4.215335666667670012e+00 -2.893527401369882455e+02 2.851374044703205755e+02 -5.864436110231935828e+01 3.437817655726399266e+02
1.400000000000000000e+01 2.890000000000000000e+02 1.000000000000000000e+04 -4.356000000000000000e+03 9.752074420675943838e+05 -4.705272912525106221e+01 -3.080246630016167728e+02 2.609719338763657106e+02 -5.903773863911653308e+01 3.200096725154822366e+02
1.400000000000000000e+01 2.900000000000000000e+02 1.000000000000000000e+04 -4.382000000000000000e+03 9.751907989867706783e+05 -6.369580994895659387e+01 -3.121089087232089696e+02 2.484130987742523757e+02 -6.090634472694196688e+01 3.093194435011943142e+02
1.400000000000000000e+01 2.910000000000000000e+02 1.000000000000000000e+04 -4.693000000000000000e+03 9.752061884745650459e+05 -4.830632215458899736e+01 -3.321003111801659315e+02 2.837939890255769342e+02 -5.940270946385896167e+01 3.431966984894359030e+02
1.400000000000000000e+01 2.920000000000000000e+02 1.000000000000000000e+04 -4.988000000000000000e+03 9.752136582823771751e+05 -4.083651434245985001e+01 -3.526500650297653010e+02 3.118135506873054510e+02 -6.053270041006484092e+01 3.723462510973702706e+02
1.400000000000000000e+01 2.930000000000000000e+02 1.000000000000000000e+04 -5.060000000000000000e+03 9.752334047813782236e+05 -2.109001534141134471e+01 -3.613823744133559899e+02 3.402923590719446452e+02 -6.308281577823709085e+01 4.033751748501817360e+02
1.400000000000000000e+01 2.940000000000000000e+02 1.000000000000000000e+04 -4.918000000000000000e+03 9.752234796993441414e+05 -3.101509737549349666e+01 -3.524235465922720323e+02 3.214084492167785356e+02 -6.139282875012479934e+01 3.828012779669033421e+02
1.400000000000000000e+01 2.950000000000000000e+02 1.000000000000000000e+04 -3.799000000000000000e+03 9.752377217062390409e+05 -1.677309048059396446e+01 -2.864276153943346799e+02 2.696545249137407154e+02 -6.139357928312460189e+01 3.310481041968653244e+02
1.400000000000000000e+01 2.960000000000000000e+02 1.000000000000000000e+04 -2.866000000000000000e+03 9.752420794207173167e+05 -1.241537600231822580e+01 -2.251937813129320602e+02 2.127784053106138344e+02 -5.566204216853606823e+01 2.684404474791498956e+02
1.400000000000000000e+01 2.970000000000000000e+02 1.000000000000000000e+04 -1.373000000000000000e+03 9.752550226484368322e+05 5.278517171973362565e-01 -1.397180702356042730e+02 1.402459219528016092e+02 -6.463121481108298383e+01 2.048771367638846073e+02
1.400000000000000000e+01 2.980000000000000000e+02 1.000000000000000000e+04 -2.964000000000000000e+03 9.752093727610865608e+05 -4.512203563307411969e+01 -2.209364695556934066e+02 1.758144339226192869e+02 -8.515518066291660659e+01 2.609696145855359077e+02
1.400000000000000000e+01 2.990000000000000000e+02 1.000000000000000000e+04 1.300000000000000000e+02 9.753008011287921108e+05 4.630633207247592509e+01 -4.717220253345114145e+01 9.347853460592706654e+01 -9.829569357253377859e+01 1.917742281784608451e+02
1.400000000000000000e+01 3.000000000000000000e+02 1.000000000000000000e+04 -1.345000000000000000e+03 9.752274784998081159e+05 -2.701629691151902080e+01 -1.424524450102283879e+02 1.154361480987093671e+02 -1.213421166329737133e+02 2.367782647316830662e+02
1.400000000000000000e+01 3.010000000000000000e+02 1.000000000000000000e+04 -3.616000000000000000e+03 9.751475317811525892e+05 -1.069630155670456588e+02 -2.750812031497130761e+02 1.681181875826674172e+02 -1.276973307788141199e+02 2.958155183614815087e+02
1.400000000000000000e+01 3.020000000000000000e+02 1.000000000000000000e+04 -4.135000000000000000e+03 9.752135261815121630e+05 -4.096861520747188479e+01 -3.161426521945537047e+02 2.751740369870818199e+02 -9.562499447009679443e+01 3.707990314571786143e+02
1.400000000000000000e+01 3.030000000000000000e+02 1.000000000000000000e+04 -4.825000000000000000e+03 9.752100800639109220e+05 -4.441473280871286988e+01 -3.621895346163952922e+02 3.177748018076824223e+02 -6.359662181096792466e+01 3.813714236186503399e+02
1.400000000000000000e+01 3.040000000000000000e+02 1.000000000000000000e+04 -5.105000000000000000e+03 9.752132362456902629e+05 -4.125855102937202901e+01 -3.824240927012850761e+02 3.411655416719130471e+02 -5.315412506588645414e+01 3.943196667377994800e+02
1.400000000000000000e+01 3.050000000000000000e+02 1.000000000000000000e+04 -5.408000000000000000e+03 9.752042961790852714e+05 -5.019861763436347246e+01 -4.001659754977529815e+02 3.499673578633895090e+02 -4.407202026526479699e+01 3.940393781286543344e+02
1.400000000000000000e+01 3.060000000000000000e+02 1.000000000000000000e+04 -5.132000000000000000e+03 9.752132405895814300e+05 -4.125420713820494711e+01 -3.876191213197788556e+02 3.463649141815739085e+02 -3.051309891522125639e+01 3.768780130967951436e+02
1.400000000000000000e+01 3.070000000000000000e+02 1.000000000000000000e+04 -5.193000000000000000e+03 9.752184466390802991e+05 -3.604815763933584094e+01 -3.901877833751683511e+02 3.541396257358325101e+02 -2.196883026086990753e+01 3.761084559967024461e+02
1.400000000000000000e+01 3.080000000000000000e+02 1.000000000000000000e+04 -5.217000000000000000e+03 9.752144529781780438e+05 -4.004181854159105569e+01 -3.906530788818574820e+02 3.506112603402664263e+02 -1.842015201809753577e+01 3.690314123583639798e+02
1.400000000000000000e+01 3.090000000000000000e+02 1.000000000000000000e+04 -5.201000000000000000e+03 9.752102176884205546e+05 -4.427710829908028245e+01 -3.873331909616350117e+02 3.430560826625547293e+02 -1.438716838518485730e+01 3.574432510477395795e+02
1.400000000000000000e+01 3.100000000000000000e+02 1.000000000000000000e+04 -4.667000000000000000e+03 9.752124837587726070e+05 -4.201103794702794403e+01 -3.555695235781373640e+02 3.135584856311094200e+02 -1.327676987774322548e+01 3.268352555088526401e+02
1.400000000000000000e+01 3.110000000000000000e+02 1.000000000000000000e+04 -4.584000000000000000e+03 9.752138082853866508e+05 -4.068651133298408240e+01 -3.464659564526878626e+02 3.057794451197037802e+02 -1.215260212292958109e+01 3.179320472426333595e+02
1.400000000000000000e+01 3.120000000000000000e+02 1.000000000000000000e+04 -4.032000000000000000e+03 9.752216571601232281e+05 -3.283763659640680999e+01 -3.168605340202786351e+02 2.840228974238718251e+02 -9.412807193808614414e+00 2.934357046176804147e+02
1.400000000000000000e+01 3.130000000000000000e+02 1.000000000000000000e+04 -4.183000000000000000e+03 9.752333174367304891e+05 -2.117735998914577067e+01 -3.235042509600702374e+02 3.023268909709244667e+02 -7.417746169115241095e+00 3.097446371400396856e+02
1.400000000000000000e+01 3.140000000000000000e+02 1.000000000000000000e+04 -3.179000000000000000e+03 9.752345401209291304e+05 -1.995467579050455242e+01 -2.674544445358503140e+02 2.474997687453457615e+02 -6.269963806362078174e+00 2.537697325517078468e+02
1.400000000000000000e+01 3.150000000000000000e+02 1.000000000000000000e+04 -2.951000000000000000e+03 9.752501484573619673e+05 -4.346339357667602599e+00 -2.526277606418157120e+02 2.482814212841481094e+02 -5.967766590559985929e+00 2.542491878747080989e+02
1.400000000000000000e+01 3.160000000000000000e+02 1.000000000000000000e+04 -3.559000000000000000e+03 9.752418800999547821e+05 -1.261469676485285163e+01 -2.885975032204305535e+02 2.759828064555777019e+02 -5.724820865328794639e+00 2.817076273209065107e+02
1.400000000000000000e+01 3.170000000000000000e+02 1.000000000000000000e+04 -3.735000000000000000e+03 9.752375785261727870e+05 -1.691627054684795439e+01 -3.034936606852181171e+02 2.865773901383701627e+02 -5.513708248473899509e+00 2.920910983868440667e+02
1.400000000000000000e+01 3.180000000000000000e+02 1.000000000000000000e+04 -4.596000000000000000e+03 9.752402090214566560e+05 -1.428577526297885925e+01 -3.529098087689730505e+02 3.386240335059941913e+02 -5.326506387558806566e+00 3.439505398935530138e+02
1.400000000000000000e+01 3.190000000000000000e+02 1.000000000000000000e+04 -4.674000000000000000e+03 9.752354977231947705e+05 -1.899707352486439049e+01 -3.607257601919475860e+02 3.417286866670831955e+02 -5.158595785921811228e+00 3.468872824530050138e+02
1.400000000000000000e+01 3.200000000000000000e+02 1.000000000000000000e+04 -4.832000000000000000e+03 9.752308209441464860e+05 -2.367385257314890623e+01 -3.705515888277459453e+02 3.468777362545970391e+02 -5.007160447935302905e+00 3.518848967025323304e+02
1.400000000000000000e+01 3.210000000000000000e+02 1.000000000000000000e+04 -5.057000000000000000e+03 9.752372080548369559e+05 -1.728674188267905265e+01 -3.864766413218806065e+02 3.691898994392015538e+02 -4.870929458620514296e+00 3.740608288978220912e+02
1.400000000000000000e+01 3.220000000000000000e+02 1.000000000000000000e+04 -5.254000000000000000e+03 9.752347999670314603e+05 -1.969482968817465007e+01 -3.995194413741393760e+02 3.798246116859647259e+02 -4.751489250372062045e+00 3.845761009363367862e+02
1.400000000000000000e+01 3.230000000000000000e+02 1.000000000000000000e+04 -5.455000000000000000e+03 9.752407590297618881e+05 -1.373576695774681866e+01 -4.127782243903143353e+02 3.990424574325675167e+02 -4.665570336754642611e+00 4.037080277693221433e+02
1.400000000000000000e+01 3.240000000000000000e+02 1.000000000000000000e+04 -5.739000000000000000e+03 9.752417818944804603e+05 -1.271290223917458206e+01 -4.290114896231826265e+02 4.162985873840080444e+02 -5.347666927877498644e+00 4.216462543118855706e+02
1.400000000000000000e+01 3.250000000000000000e+02 1.000000000000000000e+04 -5.941000000000000000e+03 9.752435358360967366e+05 -1.095896062289830297e+01 -4.403258683633002875e+02 4.293669077404019845e+02 -6.048530771578811027e+00 4.354154385119808239e+02
1.400000000000000000e+01 3.260000000000000000e+02 1.000000000000000000e+04 -5.743000000000000000e+03 9.752412765597922262e+05 -1.321823692740872502e+01 -4.283891244774579832e+02 4.151708875500492582e+02 -6.000653563600852891e+00 4.211715411136501075e+02
1.400000000000000000e+01 3.270000000000000000e+02 1.000000000000000000e+04 -5.734000000000000000e+03 9.752439250312949298e+05 -1.056976542470511049e+01 -4.244860657714937133e+02 4.139163003467886028e+02 -5.923820904147320654e+00 4.198401212509359084e+02
1.400000000000000000e+01 3.280000000000000000e+02 1.000000000000000000e+04 -5.441000000000000000e+03 9.752452916400397662e+05 -9.203156679868698120e+00 -4.078339857803062500e+02 3.986308291004375519e+02 -5.841609531690629353e+00 4.044724386321281600e+02
1.400000000000000000e+01 3.290000000000000000e+02 1.000000000000000000e+04 -6.051000000000000000e+03 9.752421030846961075e+05 -1.239171202352736145e+01 -4.313025155451160799e+02 4.189108035215887185e+02 -5.746376970158849851e+00 4.246571804917475674e+02
1.400000000000000000e+01 3.300000000000000000e+02 1.000000000000000000e+04 -5.798000000000000000e+03 9.752495752219231799e+05 -4.919574796454980969e+00 -3.985673387209474186e+02 3.936477639244924376e+02 -4.850341676205848884e+00 3.984981056006982953e+02
1.500000000000000000e+01 2.700000000000000000e+02 1.000000000000000000e+04 1.226000000000000000e+03 9.753669310612244299e+05 6.868982219777535647e+01 9.723243476453261280e+01 -2.854261256675725633e+01 -6.013664904805620104e+00 -2.252894766195163712e+01
1.500000000000000000e+01 2.710000000000000000e+02 1.000000000000000000e+04 6.140000000000000000e+02 9.753360977192457067e+05 3.785648021905217320e+01 4.069691844587671881e+01 -2.840438226824545609e+00 -9.472726798193054520e+00 6.632288571368508912e+00
1.500000000000000000e+01 2.720000000000000000e+02 1.000000000000000000e+04 5.170000000000000000e+02 9.753404236130204517e+05 4.218237399379722774e+01 3.258826857299450097e+01 9.594105420802726769e+00 -1.278014123327154827e+01 2.237424665407427682e+01
1.500000000000000000e+01 2.730000000000000000e+02 1.000000000000000000e+04 1.531000000000000000e+03 9.753631976854192326e+05 6.495644639257807285e+01 1.262273121847474613e+02 -6.127086579216938844e+01 -1.214189776608781912e+01 -4.912896802608156577e+01
1.500000000000000000e+01 2.740000000000000000e+02 1.000000000000000000e+04 8.230000000000000000e+02 9.753454586361728143e+05 4.721739714615978301e+01 5.779376160863821354e+01 -1.057636446247843054e+01 -1.099585003346332712e+01 4.194855709848965830e-01
1.500000000000000000e+01 2.750000000000000000e+02 1.000000000000000000e+04 1.370000000000000000e+02 9.753359018375418382e+05 3.766059851518366486e+01 -1.101930608674044265e+01 4.867990460192410751e+01 -2.296349581378443006e+01 7.164340041570854112e+01
1.500000000000000000e+01 2.760000000000000000e+02 1.000000000000000000e+04 7.500000000000000000e+01 9.753237205629334785e+05 2.547932390682399273e+01 -2.073504426978463755e+01 4.621436817660863028e+01 -6.012358924960359019e+01 1.063379574262122276e+02
1.500000000000000000e+01 2.770000000000000000e+02 1.000000000000000000e+04 -1.000000000000000000e+00 9.753145999439160805e+05 1.635870488942600787e+01 -2.975299240386343058e+01 4.611169729328943845e+01 -9.269879557948058846e+01 1.388104928727700269e+02
1.500000000000000000e+01 2.780000000000000000e+02 1.000000000000000000e+04 -1.400000000000000000e+01 9.753311648441719590e+05 3.292360514530446380e+01 -3.404815645113500011e+01 6.697176159643946391e+01 -9.197218101964905657e+01 1.589439426160885205e+02
1.500000000000000000e+01 2.790000000000000000e+02 1.000000000000000000e+04 -7.140000000000000000e+02 9.753131082996540936e+05 1.486706062743905932e+01 -7.956598812752818617e+01 9.443304875496724549e+01 -7.992003874267081187e+01 1.743530874976380574e+02
1.500000000000000000e+01 2.800000000000000000e+02 1.000000000000000000e+04 -1.801000000000000000e+03 9.753031907412625151e+05 4.949502235860563815e+00 -1.455024185361364744e+02 1.504519207719970382e+02 -7.873160411035556194e+01 2.291835248823526001e+02
1.500000000000000000e+01 2.810000000000000000e+02 1.000000000000000000e+04 -2.141000000000000000e+03 9.753031159441437339e+05 4.874705117079429328e+00 -1.703090189776831949e+02 1.751837240947626242e+02 -7.822738160066562330e+01 2.534111056954282617e+02
1.500000000000000000e+01 2.820000000000000000e+02 1.000000000000000000e+04 -1.662000000000000000e+03 9.753196711621938739e+05 2.142992316721938550e+01 -1.542406190262877033e+02 1.756705421935070888e+02 -6.409902855324594384e+01 2.397695707467530326e+02
1.500000000000000000e+01 2.830000000000000000e+02 1.000000000000000000e+04 -3.619000000000000000e+03 9.752849442480304278e+05 -1.329699099622666836e+01 -2.641575914082479244e+02 2.508606004120212560e+02 -4.685326338319251249e+01 2.977138637952137969e+02
1.500000000000000000e+01 2.840000000000000000e+02 1.000000000000000000e+04 -3.540000000000000000e+03 9.752997371496007545e+05 1.495910574099980295e+00 -2.671168592120489507e+02 2.686127697861489310e+02 -4.175795228171234896e+01 3.103707220678612657e+02
1.500000000000000000e+01 2.850000000000000000e+02 1.000000000000000000e+04 -4.162000000000000000e+03 9.753031284445032943e+05 4.887205476639792323e+00 -3.012915798350576324e+02 3.061787853116974247e+02 -4.310213230408270135e+01 3.492809176157801403e+02
1.500000000000000000e+01 2.860000000000000000e+02 1.000000000000000000e+04 -4.185000000000000000e+03 9.752835617661536671e+05 -1.467947287298738956e+01 -3.042857866608534323e+02 2.896063137878660427e+02 -4.263663842394704773e+01 3.322429522118130762e+02
1.500000000000000000e+01 2.870000000000000000e+02 1.000000000000000000e+04 -3.181000000000000000e+03 9.753251523491424741e+05 2.691111011581961066e+01 -2.506598461966040929e+02 2.775709563124237320e+02 -4.022145475727146646e+01 3.177924110696952198e+02
1.500000000000000000e+01 2.880000000000000000e+02 1.000000000000000000e+04 -3.275000000000000000e+03 9.753091350699120667e+05 1.089383088541217148e+01 -2.556979745532827621e+02 2.665918054386949052e+02 -3.767077983949791786e+01 3.042625852781928302e+02
1.500000000000000000e+01 2.890000000000000000e+02 1.000000000000000000e+04 -3.914000000000000000e+03 9.752841341818461660e+05 -1.410705718048848212e+01 -2.921882690074111792e+02 2.780812118269226971e+02 -3.683798355449835782e+01 3.149191953814210478e+02
1.500000000000000000e+01 2.900000000000000000e+02 1.000000000000000000e+04 -4.037000000000000000e+03 9.752963499778660480e+05 -1.891261160606518388e+00 -3.015812358539261027e+02 2.996899746933195843e+02 -3.639728456333219242e+01 3.360872592566518051e+02
1.500000000000000000e+01 2.910000000000000000e+02 1.000000000000000000e+04 -4.109000000000000000e+03 9.752976271521952003e+05 -6.140868314541876316e-01 -3.090281072981510988e+02 3.084140204666969112e+02 -3.567070148084735592e+01 3.440847219475442671e+02
1.500000000000000000e+01 2.920000000000000000e+02 1.000000000000000000e+04 -4.547000000000000000e+03 9.752941596469713841e+05 -4.081592055270448327e+00 -3.357867183663298647e+02 3.317051263110594164e+02 -3.889203967508046844e+01 3.705971659861398848e+02
1.500000000000000000e+01 2.930000000000000000e+02 1.000000000000000000e+04 -5.011000000000000000e+03 9.752880780259822495e+05 -1.016321304440498352e+01 -3.616021027099454841e+02 3.514388896655405006e+02 -4.791088875320694029e+01 3.993497784187474622e+02
1.500000000000000000e+01 2.940000000000000000e+02 1.000000000000000000e+04 -4.771000000000000000e+03 9.752835924965406302e+05 -1.464874248602427542e+01 -3.474148286927104436e+02 3.327660862066861682e+02 -5.726166110995314540e+01 3.900277473166393065e+02
1.500000000000000000e+01 2.950000000000000000e+02 1.000000000000000000e+04 -4.101000000000000000e+03 9.752655975819481537e+05 -3.264365707850083709e+01 -3.038169687430051908e+02 2.711733116645043538e+02 -6.344958210890303718e+01 3.346228937734073838e+02
1.500000000000000000e+01 2.960000000000000000e+02 1.000000000000000000e+04 -2.497000000000000000e+03 9.752841339757136302e+05 -1.410726331302430481e+01 -2.075454537786696108e+02 1.934381904656453059e+02 -5.516444120651708971e+01 2.486026316721624028e+02
1.500000000000000000e+01 2.970000000000000000e+02 1.000000000000000000e+04 -1.630000000000000000e+03 9.752874870387844276e+05 -1.075420024222694337e+01 -1.542125081345232900e+02 1.434583078922963466e+02 -6.023897186944984128e+01 2.036972797617461879e+02
1.500000000000000000e+01 2.980000000000000000e+02 1.000000000000000000e+04 -2.740000000000000000e+03 9.752630613276385702e+05 -3.517991138808429241e+01 -2.105494242624783681e+02 1.753695128743940757e+02 -7.619281766862498273e+01 2.515623305430190726e+02
1.500000000000000000e+01 2.990000000000000000e+02 1.000000000000000000e+04 -5.980000000000000000e+02 9.753457558805275476e+05 4.751464150089304894e+01 -9.896161344201011900e+01 1.464762549429031537e+02 -7.950859713697194309e+01 2.259848520798751110e+02
1.500000000000000000e+01 3.000000000000000000e+02 1.000000000000000000e+04 -4.127000000000000000e+03 9.751497708262617234e+05 -1.484704127649310976e+02 -2.984118149850277177e+02 1.499414022200966201e+02 -1.006715290602108439e+02 2.506129312803074640e+02
1.500000000000000000e+01 3.010000000000000000e+02 1.000000000000000000e+04 -4.026000000000000000e+03 9.751929437853202689e+05 -1.052974537063855678e+02 -3.111161392325722659e+02 2.058186855261866981e+02 -9.641870217661654863e+01 3.022373877028032325e+02
1.500000000000000000e+01 3.020000000000000000e+02 1.000000000000000000e+04 -4.764000000000000000e+03 9.752668013753894484e+05 -3.143986363720614463e+01 -3.577730006880641440e+02 3.263331370508579994e+02 -6.200055217226787363e+01 3.883336892231258730e+02
1.500000000000000000e+01 3.030000000000000000e+02 1.000000000000000000e+04 -5.424000000000000000e+03 9.752354110451891320e+05 -6.283019383752252907e+01 -3.970565388306819159e+02 3.342263449931593868e+02 -4.732328497485319474e+01 3.815496299680125958e+02
1.500000000000000000e+01 3.040000000000000000e+02 1.000000000000000000e+04 -5.460000000000000000e+03 9.752287657005023211e+05 -6.947553852433338761e+01 -4.033362140530575175e+02 3.338606755287241299e+02 -4.436852252060752733e+01 3.782291980493316714e+02
1.500000000000000000e+01 3.050000000000000000e+02 1.000000000000000000e+04 -5.482000000000000000e+03 9.752271102335230680e+05 -7.113100550358649343e+01 -4.069922174286399468e+02 3.358612119250534533e+02 -4.026354601474263717e+01 3.761247579397960976e+02
1.500000000000000000e+01 3.060000000000000000e+02 1.000000000000000000e+04 -5.431000000000000000e+03 9.752430566886949819e+05 -5.518455033167265356e+01 -4.042930641142266381e+02 3.491085137825539846e+02 -2.856311047228248512e+01 3.776716242548364448e+02
