# Generated by process-sam-gravity-data.ipynb on 17 January 2016 20:04:32 UTC
# shape (nlat, nlon):
# 81 61
# lat lon height topo gravity disturbance topo_effect bouguer upper_sediment middle_sediment lower_sediment total_sediment sedfree_bouguer
-58.00000 326.00000 50000.00000 -2285.00000 966538.28157 24.49268 -217.11010 241.60278 -13.15065 -1.06742 -0.02368 -14.24175 255.84453
-58.00000 327.00000 50000.00000 -3673.00000 966542.24525 28.45635 -225.63569 254.09204 -10.86759 -1.04190 -0.02345 -11.93294 266.02498
-58.00000 328.00000 50000.00000 -3553.00000 966546.42936 32.64046 -224.50971 257.15017 -9.22255 -1.01837 -0.02323 -10.26414 267.41432
-58.00000 329.00000 50000.00000 -3651.00000 966549.01107 35.22218 -211.40433 246.62651 -8.33070 -0.99663 -0.02301 -9.35035 255.97686
-58.00000 330.00000 50000.00000 -3336.00000 966552.66628 38.87738 -170.39954 209.27692 -6.91592 -0.97648 -0.02280 -7.91521 217.19213
-57.00000 270.00000 50000.00000 -5118.00000 966424.29895 -6.96776 -246.06297 239.09520 -4.20664 -0.87412 -0.02370 -5.10446 244.19967
-57.00000 271.00000 50000.00000 -5130.00000 966424.00837 -7.25835 -304.18827 296.92991 -4.97693 -0.88871 -0.02398 -5.88962 302.81954
-57.00000 272.00000 50000.00000 -5132.00000 966425.23721 -6.02951 -326.35760 320.32809 -5.67931 -0.90423 -0.02428 -6.60782 326.93591
-57.00000 273.00000 50000.00000 -5248.00000 966424.76830 -6.49842 -337.30545 330.80703 -6.23535 -0.92084 -0.02461 -7.18079 337.98782
-57.00000 274.00000 50000.00000 -5024.00000 966423.31823 -7.94849 -341.73472 333.78623 -6.52454 -0.93870 -0.02496 -7.48820 341.27443
-57.00000 275.00000 50000.00000 -5199.00000 966426.39143 -4.87529 -346.42402 341.54873 -6.81227 -0.95804 -0.02535 -7.79566 349.34439
-57.00000 276.00000 50000.00000 -5290.00000 966428.77396 -2.49276 -348.65144 346.15868 -7.09846 -0.97912 -0.02578 -8.10336 354.26204
-57.00000 277.00000 50000.00000 -5018.00000 966429.36086 -1.90586 -345.44582 343.53996 -7.14230 -1.00229 -0.02627 -8.17086 351.71082
-57.00000 278.00000 50000.00000 -5017.00000 966430.78206 -0.48466 -340.44364 339.95899 -7.01141 -1.02797 -0.02682 -8.06619 348.02517
-57.00000 279.00000 50000.00000 -4567.00000 966430.95286 -0.31386 -332.65701 332.34315 -6.95450 -1.05668 -0.02744 -8.03862 340.38177
-57.00000 280.00000 50000.00000 -4750.00000 966430.85872 -0.40800 -331.31960 330.91160 -7.00587 -1.08908 -0.02817 -8.12312 339.03472
-57.00000 281.00000 50000.00000 -4907.00000 966431.89784 0.63113 -330.90634 331.53747 -7.15911 -1.12598 -0.02900 -8.31409 339.85156
-57.00000 282.00000 50000.00000 -4615.00000 966431.85017 0.58345 -326.39234 326.97579 -7.50998 -1.16838 -0.02995 -8.70831 335.68410
-57.00000 283.00000 50000.00000 -4962.00000 966432.09318 0.82646 -324.29364 325.12011 -8.14548 -1.21744 -0.03104 -9.39395 334.51406
-57.00000 284.00000 50000.00000 -4757.00000 966434.00084 2.73413 -314.92015 317.65428 -8.95529 -1.27450 -0.03224 -10.26204 327.91631
-57.00000 285.00000 50000.00000 -3974.00000 966434.18805 2.92133 -299.67552 302.59685 -9.72350 -1.34110 -0.03352 -11.09813 313.69498
-57.00000 286.00000 50000.00000 -4144.00000 966435.36561 4.09889 -291.64757 295.74646 -10.27590 -1.41911 -0.03481 -11.72982 307.47628
-57.00000 287.00000 50000.00000 -4122.00000 966437.69999 6.43327 -281.91653 288.34980 -10.59030 -1.51129 -0.03599 -12.13759 300.48739
-57.00000 288.00000 50000.00000 -3615.00000 966434.54169 3.27497 -267.49063 270.76560 -10.70118 -1.62258 -0.03698 -12.36074 283.12634
-57.00000 289.00000 50000.00000 -4057.00000 966429.58906 -1.67765 -257.38436 255.70670 -10.67022 -1.75969 -0.03773 -12.46764 268.17434
-57.00000 290.00000 50000.00000 -4036.00000 966427.50885 -3.75787 -246.28910 242.53124 -10.57813 -1.91708 -0.03830 -12.53351 255.06475
-57.00000 291.00000 50000.00000 -4365.00000 966430.03344 -1.23328 -236.68589 235.45261 -10.42673 -2.05107 -0.03884 -12.51665 247.96926
-57.00000 292.00000 50000.00000 -3101.00000 966441.32729 10.06057 -218.52926 228.58983 -10.72290 -2.12642 -0.03960 -12.88893 241.47876
-57.00000 293.00000 50000.00000 -2969.00000 966447.55037 16.28365 -218.47994 234.76359 -11.70095 -2.17379 -0.04088 -13.91563 248.67922
-57.00000 294.00000 50000.00000 -3987.00000 966442.59112 11.32441 -241.37006 252.69446 -12.51588 -2.23540 -0.04302 -14.79430 267.48876
-57.00000 295.00000 50000.00000 -4037.00000 966444.49136 13.22464 -259.53903 272.76367 -13.18929 -2.32208 -0.04637 -15.55774 288.32141
-57.00000 296.00000 50000.00000 -4013.00000 966449.06835 17.80163 -266.15992 283.96155 -14.47320 -2.43015 -0.05119 -16.95454 300.91609
-57.00000 297.00000 50000.00000 -3851.00000 966450.24929 18.98257 -266.98773 285.97030 -16.29284 -2.54912 -0.05739 -18.89935 304.86965
-57.00000 298.00000 50000.00000 -3786.00000 966453.80882 22.54210 -266.68660 289.22871 -18.54516 -2.66132 -0.06412 -21.27060 310.49930
-57.00000 299.00000 50000.00000 -3745.00000 966455.52849 24.26178 -265.77019 290.03197 -20.42395 -2.74580 -0.06991 -23.23966 313.27163
-57.00000 300.00000 50000.00000 -3517.00000 966458.97851 27.71180 -265.10767 292.81947 -22.03290 -2.78645 -0.07328 -24.89264 317.71211
-57.00000 301.00000 50000.00000 -3679.00000 966461.65357 30.38685 -268.73784 299.12469 -24.30350 -2.77551 -0.07310 -27.15211 326.27680
-57.00000 302.00000 50000.00000 -3820.00000 966461.69750 30.43078 -274.85858 305.28936 -26.36388 -2.71358 -0.06912 -29.14658 334.43595
-57.00000 303.00000 50000.00000 -4207.00000 966464.67181 33.40509 -280.48826 313.89335 -27.32582 -2.61201 -0.06273 -30.00057 343.89391
-57.00000 304.00000 50000.00000 -3863.00000 966461.59798 30.33126 -277.07006 307.40133 -27.61768 -2.49206 -0.05598 -30.16571 337.56704
-57.00000 305.00000 50000.00000 -3264.00000 966455.08343 23.81672 -275.95401 299.77072 -27.80207 -2.37359 -0.05009 -30.22575 329.99647
-57.00000 306.00000 50000.00000 -4768.00000 966455.89444 24.62772 -292.61896 317.24668 -27.90539 -2.26530 -0.04532 -30.21602 347.46269
-57.00000 307.00000 50000.00000 -4289.00000 966458.59039 27.32367 -290.57473 317.89840 -28.05412 -2.16693 -0.04151 -30.26256 348.16096
-57.00000 308.00000 50000.00000 -3447.00000 966454.66588 23.39916 -281.57563 304.97479 -28.18582 -2.07579 -0.03845 -30.30006 335.27485
-57.00000 309.00000 50000.00000 -4306.00000 966449.12555 17.85883 -287.24798 305.10681 -27.97248 -1.99020 -0.03598 -29.99865 335.10546
-57.00000 310.00000 50000.00000 -4337.00000 966450.88374 19.61703 -285.25602 304.87305 -26.49144 -1.91002 -0.03398 -28.43545 333.30850
-57.00000 311.00000 50000.00000 -3838.00000 966452.40734 21.14063 -268.47780 289.61843 -25.19670 -1.83619 -0.03237 -27.06526 316.68369
-57.00000 312.00000 50000.00000 -2374.00000 966451.85126 20.58454 -246.76229 267.34683 -25.61049 -1.76995 -0.03105 -27.41149 294.75832
-57.00000 313.00000 50000.00000 -3285.00000 966454.43218 23.16546 -252.54768 275.71314 -26.77697 -1.71215 -0.02997 -28.51909 304.23223
-57.00000 314.00000 50000.00000 -3753.00000 966453.31297 22.04625 -259.80420 281.85046 -27.94930 -1.66273 -0.02908 -29.64111 311.49157
-57.00000 315.00000 50000.00000 -3550.00000 966451.58703 20.32031 -256.83137 277.15168 -28.70010 -1.62038 -0.02833 -30.34881 307.50049
-57.00000 316.00000 50000.00000 -3400.00000 966451.86609 20.59937 -253.30976 273.90913 -28.86616 -1.58236 -0.02769 -30.47621 304.38534
-57.00000 317.00000 50000.00000 -3727.00000 966448.12848 16.86177 -255.28345 272.14522 -27.92731 -1.54477 -0.02714 -29.49922 301.64444
-57.00000 318.00000 50000.00000 -3705.00000 966446.35897 15.09226 -253.94632 269.03858 -25.64261 -1.50360 -0.02666 -27.17287 296.21144
-57.00000 319.00000 50000.00000 -3471.00000 966448.49433 17.22762 -246.39202 263.61964 -22.28368 -1.45636 -0.02623 -23.76627 287.38591
-57.00000 320.00000 50000.00000 -3071.00000 966449.91527 18.64855 -236.27745 254.92599 -19.94275 -1.40335 -0.02584 -21.37194 276.29793
-57.00000 321.00000 50000.00000 -2981.00000 966451.50733 20.24061 -232.18615 252.42676 -19.24101 -1.34732 -0.02549 -20.61382 273.04058
-57.00000 322.00000 50000.00000 -3153.00000 966452.71636 21.44964 -235.54056 256.99020 -18.84993 -1.29187 -0.02517 -20.16697 277.15717
-57.00000 323.00000 50000.00000 -3467.00000 966453.84340 22.57669 -241.23027 263.80696 -18.33222 -1.23982 -0.02486 -19.59689 283.40385
-57.00000 324.00000 50000.00000 -3729.00000 966455.86055 24.59384 -241.51573 266.10956 -16.93913 -1.19265 -0.02458 -18.15636 284.26592
-57.00000 325.00000 50000.00000 -2907.00000 966457.56272 26.29600 -233.98342 260.27942 -14.84536 -1.15070 -0.02431 -16.02037 276.29979
-57.00000 326.00000 50000.00000 -3664.00000 966459.67082 28.40410 -237.90329 266.30739 -12.75764 -1.11365 -0.02405 -13.89534 280.20273
-57.00000 327.00000 50000.00000 -3577.00000 966462.63542 31.36870 -236.72216 268.09086 -10.89577 -1.08088 -0.02380 -12.00045 280.09132
-57.00000 328.00000 50000.00000 -3175.00000 966465.68572 34.41901 -228.02786 262.44686 -9.46155 -1.05173 -0.02357 -10.53685 272.98371
-57.00000 329.00000 50000.00000 -3499.00000 966470.07574 38.80903 -215.93652 254.74554 -8.65565 -1.02559 -0.02334 -9.70458 264.45013
-57.00000 330.00000 50000.00000 -3272.00000 966472.74914 41.48242 -175.77108 217.25350 -7.24208 -1.00195 -0.02311 -8.26715 225.52065
-56.00000 270.00000 50000.00000 -4958.00000 966340.67677 -6.78692 -247.45859 240.67167 -4.47489 -0.88552 -0.02403 -5.38444 246.05611
-56.00000 271.00000 50000.00000 -5067.00000 966340.96341 -6.50028 -304.39450 297.89422 -5.22200 -0.90112 -0.02433 -6.14746 304.04167
-56.00000 272.00000 50000.00000 -4894.00000 966339.04214 -8.42155 -322.17921 313.75766 -5.63639 -0.91783 -0.02466 -6.57888 320.33654
-56.00000 273.00000 50000.00000 -4706.00000 966340.02615 -7.43754 -330.03978 322.60224 -6.08602 -0.93583 -0.02502 -7.04686 329.64910
-56.00000 274.00000 50000.00000 -5085.00000 966342.73337 -4.73032 -337.87918 333.14886 -6.44509 -0.95536 -0.02541 -7.42586 340.57472
-56.00000 275.00000 50000.00000 -4751.00000 966346.38755 -1.07614 -340.18462 339.10848 -6.65426 -0.97673 -0.02585 -7.65684 346.76532
-56.00000 276.00000 50000.00000 -5179.00000 966346.76329 -0.70041 -346.19555 345.49515 -6.71124 -1.00035 -0.02635 -7.73794 353.23309
-56.00000 277.00000 50000.00000 -5085.00000 966344.02344 -3.44026 -346.60827 343.16801 -6.56504 -1.02674 -0.02693 -7.61872 350.78673
-56.00000 278.00000 50000.00000 -5037.00000 966343.32621 -4.13748 -341.59730 337.45981 -6.49802 -1.05660 -0.02761 -7.58224 345.04205
-56.00000 279.00000 50000.00000 -4504.00000 966346.07719 -1.38650 -331.20509 329.81859 -6.79294 -1.09087 -0.02843 -7.91223 337.73082
-56.00000 280.00000 50000.00000 -4626.00000 966347.98287 0.51917 -327.71412 328.23330 -7.28656 -1.13081 -0.02941 -8.44678 336.68008
-56.00000 281.00000 50000.00000 -4838.00000 966350.11336 2.64966 -325.27641 327.92608 -7.82297 -1.17816 -0.03062 -9.03175 336.95783
-56.00000 282.00000 50000.00000 -4394.00000 966352.61642 5.15272 -316.32665 321.47938 -8.64121 -1.23528 -0.03212 -9.90860 331.38798
-56.00000 283.00000 50000.00000 -4518.00000 966352.26797 4.80428 -308.83165 313.63592 -10.32631 -1.30536 -0.03397 -11.66565 325.30157
-56.00000 284.00000 50000.00000 -4058.00000 966353.44404 5.98034 -297.68923 303.66957 -12.67654 -1.39267 -0.03623 -14.10544 317.77501
-56.00000 285.00000 50000.00000 -4269.00000 966352.33555 4.87186 -290.69735 295.56921 -14.70811 -1.50271 -0.03887 -16.24969 311.81890
-56.00000 286.00000 50000.00000 -4241.00000 966342.89300 -4.57069 -280.72660 276.15591 -16.02959 -1.64253 -0.04172 -17.71385 293.86976
-56.00000 287.00000 50000.00000 -4259.00000 966332.29974 -15.16395 -264.95372 249.78977 -17.07409 -1.82273 -0.04441 -18.94123 268.73099
-56.00000 288.00000 50000.00000 -4537.00000 966328.66729 -18.79640 -238.09322 219.29683 -18.10511 -2.07197 -0.04638 -20.22347 239.52029
-56.00000 289.00000 50000.00000 -2210.00000 966337.74402 -9.71967 -181.50195 171.78228 -18.47151 -2.52416 -0.04727 -21.04295 192.82523
-56.00000 290.00000 50000.00000 -222.00000 966359.80612 12.34243 -128.00934 140.35177 -16.22880 -3.71556 -0.04716 -19.99152 160.34329
-56.00000 291.00000 50000.00000 -30.00000 966376.33951 28.87582 -105.56238 134.43820 -14.04241 -4.72165 -0.04664 -18.81070 153.24889
-56.00000 292.00000 50000.00000 -11.00000 966380.39961 32.93591 -100.43939 133.37530 -16.12136 -4.28723 -0.04653 -20.45512 153.83043
-56.00000 293.00000 50000.00000 -19.00000 966378.86137 31.39767 -116.32468 147.72235 -19.67181 -3.63737 -0.04771 -23.35689 171.07924
-56.00000 294.00000 50000.00000 -2106.00000 966366.30350 18.83981 -168.20760 187.04740 -20.67417 -3.58692 -0.05123 -24.31232 211.35972
-56.00000 295.00000 50000.00000 -3921.00000 966357.08588 9.62219 -218.21772 227.83991 -20.19456 -3.75989 -0.05883 -24.01329 251.85319
-56.00000 296.00000 50000.00000 -3948.00000 966358.99942 11.53573 -241.58346 253.11919 -21.06084 -4.08418 -0.07364 -25.21865 278.33784
-56.00000 297.00000 50000.00000 -4007.00000 966362.08748 14.62379 -253.80244 268.42623 -22.73399 -4.54367 -0.09989 -27.37755 295.80378
-56.00000 298.00000 50000.00000 -4068.00000 966367.92040 20.45671 -262.67433 283.13104 -26.11435 -5.04493 -0.13554 -31.29482 314.42586
-56.00000 299.00000 50000.00000 -4255.00000 966371.56897 24.10527 -266.80180 290.90707 -31.14719 -5.41184 -0.16526 -36.72429 327.63136
-56.00000 300.00000 50000.00000 -4047.00000 966373.79089 26.32719 -264.28041 290.60761 -33.26055 -5.55859 -0.18584 -39.00498 329.61259
-56.00000 301.00000 50000.00000 -4444.00000 966376.20641 28.74272 -267.49641 296.23913 -33.37421 -5.48151 -0.19035 -39.04607 335.28520
-56.00000 302.00000 50000.00000 -4291.00000 966376.28387 28.82018 -266.48167 295.30185 -33.23127 -5.14647 -0.16253 -38.54026 333.84211
-56.00000 303.00000 50000.00000 -4173.00000 966374.12960 26.66591 -266.57462 293.24053 -32.11975 -4.56796 -0.12077 -36.80848 330.04901
-56.00000 304.00000 50000.00000 -4278.00000 966371.59782 24.13412 -270.42118 294.55530 -30.98980 -3.96423 -0.08983 -35.04386 329.59916
-56.00000 305.00000 50000.00000 -3558.00000 966374.25218 26.78849 -271.61922 298.40771 -30.02228 -3.52654 -0.07126 -33.62007 332.02779
-56.00000 306.00000 50000.00000 -4344.00000 966374.13496 26.67126 -282.69938 309.37064 -29.20919 -3.22786 -0.05948 -32.49653 341.86717
-56.00000 307.00000 50000.00000 -3870.00000 966370.09580 22.63211 -282.67098 305.30308 -28.63649 -2.99646 -0.05123 -31.68418 336.98726
-56.00000 308.00000 50000.00000 -3857.00000 966369.64872 22.18503 -283.43808 305.62311 -28.22850 -2.79508 -0.04515 -31.06874 336.69185
-56.00000 309.00000 50000.00000 -4250.00000 966369.38839 21.92470 -286.95365 308.87834 -27.65266 -2.61067 -0.04063 -30.30396 339.18230
-56.00000 310.00000 50000.00000 -3701.00000 966369.80348 22.33979 -279.34771 301.68750 -25.90120 -2.44116 -0.03726 -28.37961 330.06711
-56.00000 311.00000 50000.00000 -3509.00000 966371.20404 23.74034 -270.04195 293.78229 -24.34831 -2.29014 -0.03472 -26.67318 320.45547
-56.00000 312.00000 50000.00000 -3235.00000 966371.81429 24.35060 -266.99925 291.34985 -24.33954 -2.16324 -0.03280 -26.53558 317.88543
-56.00000 313.00000 50000.00000 -4429.00000 966370.60782 23.14413 -279.22343 302.36756 -24.91932 -2.06451 -0.03132 -27.01516 329.38272
-56.00000 314.00000 50000.00000 -3795.00000 966367.15332 19.68962 -276.07879 295.76841 -25.75942 -1.99500 -0.03016 -27.78458 323.55299
-56.00000 315.00000 50000.00000 -3687.00000 966366.30698 18.84329 -268.32080 287.16409 -26.66608 -1.95245 -0.02923 -28.64775 315.81184
-56.00000 316.00000 50000.00000 -3369.00000 966365.80025 18.33655 -259.45838 277.79494 -27.43759 -1.92929 -0.02846 -29.39534 307.19028
-56.00000 317.00000 50000.00000 -3296.00000 966363.16554 15.70185 -253.78728 269.48913 -27.22933 -1.90940 -0.02782 -29.16656 298.65569
-56.00000 318.00000 50000.00000 -3456.00000 966363.75182 16.28813 -249.61200 265.90013 -25.18534 -1.87015 -0.02727 -27.08276 292.98289
-56.00000 319.00000 50000.00000 -3119.00000 966366.99178 19.52808 -239.24389 258.77197 -22.48667 -1.79500 -0.02679 -24.30846 283.08043
-56.00000 320.00000 50000.00000 -2722.00000 966369.28635 21.82266 -228.38663 250.20929 -20.68503 -1.68721 -0.02636 -22.39861 272.60790
-56.00000 321.00000 50000.00000 -2863.00000 966369.31005 21.84636 -226.86791 248.71427 -19.36775 -1.56682 -0.02598 -20.96054 269.67481
-56.00000 322.00000 50000.00000 -3439.00000 966366.48419 19.02050 -230.98164 250.00213 -18.07650 -1.45385 -0.02562 -19.55597 269.55811
-56.00000 323.00000 50000.00000 -3582.00000 966366.15459 18.69090 -230.73808 249.42898 -16.65271 -1.35791 -0.02529 -18.03592 267.46489
-56.00000 324.00000 50000.00000 -3606.00000 966371.50966 24.04596 -227.55107 251.59703 -14.97939 -1.27981 -0.02499 -16.28418 267.88121
-56.00000 325.00000 50000.00000 -3210.00000 966375.41144 27.94775 -224.05290 252.00065 -13.24815 -1.21671 -0.02470 -14.48957 266.49022
-56.00000 326.00000 50000.00000 -3227.00000 966378.14591 30.68222 -229.96028 260.64250 -11.79638 -1.16522 -0.02442 -12.98603 273.62852
-56.00000 327.00000 50000.00000 -3064.00000 966384.28000 36.81631 -236.40920 273.22551 -10.79727 -1.12245 -0.02416 -11.94388 285.16939
-56.00000 328.00000 50000.00000 -3182.00000 966388.94662 41.48293 -237.79003 279.27295 -10.14416 -1.08620 -0.02391 -11.25427 290.52722
-56.00000 329.00000 50000.00000 -3169.00000 966388.35584 40.89215 -225.30164 266.19379 -9.85455 -1.05487 -0.02366 -10.93309 277.12688
-56.00000 330.00000 50000.00000 -2625.00000 966384.24880 36.78511 -181.01159 217.79670 -8.29992 -1.02733 -0.02343 -9.35067 227.14737
-55.00000 270.00000 50000.00000 -4808.00000 966262.78727 0.30482 -244.97030 245.27511 -4.85171 -0.89624 -0.02435 -5.77230 251.04741
-55.00000 271.00000 50000.00000 -4714.00000 966261.71979 -0.76266 -299.95066 299.18800 -5.63082 -0.91278 -0.02467 -6.56827 305.75627
-55.00000 272.00000 50000.00000 -4839.00000 966261.69372 -0.78873 -320.56522 319.77649 -5.86649 -0.93058 -0.02502 -6.82209 326.59858
-55.00000 273.00000 50000.00000 -4742.00000 966258.71909 -3.76337 -329.38470 325.62133 -6.23628 -0.94987 -0.02540 -7.21155 332.83289
-55.00000 274.00000 50000.00000 -4877.00000 966257.33847 -5.14398 -334.11243 328.96845 -6.53578 -0.97096 -0.02583 -7.53258 336.50103
-55.00000 275.00000 50000.00000 -4428.00000 966260.01357 -2.46888 -333.26654 330.79767 -6.65356 -0.99427 -0.02632 -7.67415 338.47182
-55.00000 276.00000 50000.00000 -4846.00000 966259.02195 -3.46050 -338.63489 335.17439 -6.61733 -1.02034 -0.02689 -7.66456 342.83895
-55.00000 277.00000 50000.00000 -4800.00000 966259.87614 -2.60631 -341.03709 338.43078 -6.56570 -1.04994 -0.02757 -7.64320 346.07398
-55.00000 278.00000 50000.00000 -5196.00000 966262.01469 -0.46776 -340.67394 340.20617 -6.75832 -1.08412 -0.02838 -7.87083 348.07700
-55.00000 279.00000 50000.00000 -4510.00000 966263.01022 0.52777 -328.76063 329.28840 -7.38513 -1.12439 -0.02941 -8.53893 337.82733
-55.00000 280.00000 50000.00000 -4592.00000 966266.05412 3.57167 -320.65194 324.22361 -8.43565 -1.17299 -0.03071 -9.63935 333.86297
-55.00000 281.00000 50000.00000 -4291.00000 966269.31850 6.83605 -311.50036 318.33641 -9.80666 -1.23327 -0.03244 -11.07238 329.40880
-55.00000 282.00000 50000.00000 -4258.00000 966270.17376 7.69131 -301.96885 309.66016 -11.70871 -1.31044 -0.03480 -13.05395 322.71411
-55.00000 283.00000 50000.00000 -3941.00000 966270.78491 8.30245 -289.29966 297.60211 -14.62190 -1.41273 -0.03808 -16.07271 313.67482
-55.00000 284.00000 50000.00000 -3892.00000 966264.28879 1.80634 -278.22021 280.02655 -18.54474 -1.55345 -0.04271 -20.14089 300.16745
-55.00000 285.00000 50000.00000 -4303.00000 966248.40279 -14.07966 -266.81497 252.73531 -21.94136 -1.75424 -0.04918 -23.74478 276.48009
-55.00000 286.00000 50000.00000 -4322.00000 966248.84418 -13.63828 -239.40699 225.76871 -23.51344 -2.05015 -0.05766 -25.62124 251.38995
-55.00000 287.00000 50000.00000 -2304.00000 966263.88546 1.40301 -181.15435 182.55736 -22.40109 -2.49183 -0.06709 -24.96001 207.51738
-55.00000 288.00000 50000.00000 -197.00000 966275.86005 13.37760 -119.69280 133.07040 -19.99311 -3.11374 -0.07418 -23.18103 156.25144
-55.00000 289.00000 50000.00000 8.00000 966286.94402 24.46156 -87.25111 111.71267 -19.11221 -3.95725 -0.07514 -23.14460 134.85727
-55.00000 290.00000 50000.00000 12.00000 966293.04434 30.56189 -70.01458 100.57647 -17.66381 -5.74705 -0.07010 -23.48097 124.05744
-55.00000 291.00000 50000.00000 68.00000 966291.85390 29.37145 -58.22996 87.60141 -18.42491 -8.98771 -0.06310 -27.47573 115.07714
-55.00000 292.00000 50000.00000 457.00000 966288.06055 25.57810 -49.92212 75.50022 -23.63622 -11.49306 -0.05785 -35.18713 110.68735
-55.00000 293.00000 50000.00000 102.00000 966284.21622 21.73377 -63.10580 84.83957 -28.74896 -11.18476 -0.05623 -39.98994 124.82951
-55.00000 294.00000 50000.00000 -29.00000 966274.15187 11.66942 -84.19624 95.86565 -33.68873 -10.20990 -0.05983 -43.95847 139.82412
-55.00000 295.00000 50000.00000 -476.00000 966263.69491 1.21246 -113.62021 114.83267 -36.90965 -10.75873 -0.07293 -47.74131 162.57397
-55.00000 296.00000 50000.00000 -1776.00000 966261.23747 -1.24499 -151.88596 150.64097 -38.01204 -12.01804 -0.11054 -50.14062 200.78160
-55.00000 297.00000 50000.00000 -2454.00000 966262.30153 -0.18092 -183.73861 183.55769 -38.68550 -15.11622 -0.23624 -54.03796 237.59565
-55.00000 298.00000 50000.00000 -3551.00000 966269.31388 6.83143 -211.71845 218.54987 -40.50068 -19.89337 -0.64706 -61.04111 279.59099
-55.00000 299.00000 50000.00000 -4337.00000 966283.47546 20.99301 -217.46386 238.45687 -44.42989 -22.70185 -0.79592 -67.92766 306.38453
-55.00000 300.00000 50000.00000 -1468.00000 966292.95551 30.47306 -185.71609 216.18915 -45.96915 -23.27436 -0.93806 -70.18157 286.37072
