# Moho of South America estimated by gravity data inversion
# See the source code for the inversion at:
#   https://github.com/pinga-lab/paper-moho-inversion-tesseroids
# Generated by south-america-moho.ipynb on 11 February 2016 18:14:30 UTC
# Model grid shape (nlat, nlon):
#   201 151
# Latitude and longitude values correspond to the center of each
# model cell.
# Moho depth is provided in meters.
# Columns:
# lat lon Moho_depth
9.60000 306.40000 14113.84718
9.60000 306.80000 13921.43993
9.60000 307.20000 14142.68014
9.60000 307.60000 14083.38365
9.60000 308.00000 13688.30868
9.60000 308.40000 13251.04350
9.60000 308.80000 13104.47158
9.60000 309.20000 13106.67439
9.60000 309.60000 13204.18046
9.60000 310.00000 13397.76657
9.60000 310.40000 13741.36038
9.60000 310.80000 14263.54246
9.60000 311.20000 14974.01705
9.60000 311.60000 15181.27842
9.60000 312.00000 15259.09732
9.60000 312.40000 15224.22881
9.60000 312.80000 15155.56884
9.60000 313.20000 15650.00654
9.60000 313.60000 16264.74884
9.60000 314.00000 16289.17365
9.60000 314.40000 15899.78059
9.60000 314.80000 16117.58630
9.60000 315.20000 16712.12272
9.60000 315.60000 16741.79860
9.60000 316.00000 16644.00319
9.60000 316.40000 16910.66814
9.60000 316.80000 17302.55874
9.60000 317.20000 18049.04631
9.60000 317.60000 18295.80628
9.60000 318.00000 18790.12992
9.60000 318.40000 19729.79762
9.60000 318.80000 21159.72999
9.60000 319.20000 21668.61519
9.60000 319.60000 21383.79958
9.60000 320.00000 21024.58830
9.60000 320.40000 20430.24387
9.60000 320.80000 19597.41774
9.60000 321.20000 18287.78014
9.60000 321.60000 17603.42266
9.60000 322.00000 17518.91718
9.60000 322.40000 17211.91914
9.60000 322.80000 16715.52098
9.60000 323.20000 16217.37338
9.60000 323.60000 15697.18880
9.60000 324.00000 15063.74210
9.60000 324.40000 14497.29122
9.60000 324.80000 14550.81267
9.60000 325.20000 14750.27797
9.60000 325.60000 14576.79029
9.60000 326.00000 14531.33157
9.60000 326.40000 14782.71039
9.60000 326.80000 14813.09058
9.60000 327.20000 14678.20216
9.60000 327.60000 14220.77694
9.60000 328.00000 13828.32119
9.60000 328.40000 13485.64276
9.60000 328.80000 12509.89155
9.60000 329.20000 10944.68426
9.60000 329.60000 11107.37130
9.60000 330.00000 21392.20429
10.00000 270.00000 23210.57065
10.00000 270.40000 16187.23468
10.00000 270.80000 16437.35958
10.00000 271.20000 17326.66239
10.00000 271.60000 17313.32944
10.00000 272.00000 16675.56729
10.00000 272.40000 16497.67783
10.00000 272.80000 17345.14059
10.00000 273.20000 18250.30747
10.00000 273.60000 20769.69178
10.00000 274.00000 26320.09613
10.00000 274.40000 30694.15724
10.00000 274.80000 32703.61258
10.00000 275.20000 35298.36153
10.00000 275.60000 38813.65980
10.00000 276.00000 39157.10203
10.00000 276.40000 35177.62510
10.00000 276.80000 31084.58796
10.00000 277.20000 26408.70623
10.00000 277.60000 22840.63221
10.00000 278.00000 19773.00058
10.00000 278.40000 17797.17707
10.00000 278.80000 19085.84407
10.00000 279.20000 22409.47194
10.00000 279.60000 24299.71674
10.00000 280.00000 26043.02632
10.00000 280.40000 27619.29881
10.00000 280.80000 27071.91251
10.00000 281.20000 25052.97826
10.00000 281.60000 24406.72031
10.00000 282.00000 24261.62114
10.00000 282.40000 22156.29429
10.00000 282.80000 18700.91858
10.00000 283.20000 17602.45195
10.00000 283.60000 21609.93610
10.00000 284.00000 26565.89899
10.00000 284.40000 29903.02383
10.00000 284.80000 33285.40799
10.00000 285.20000 36942.46026
10.00000 285.60000 38250.64485
10.00000 286.00000 36331.42233
10.00000 286.40000 32495.85818
10.00000 286.80000 32977.23102
10.00000 287.20000 34197.41036
10.00000 287.60000 31744.51346
10.00000 288.00000 32709.64563
10.00000 288.40000 33751.83247
10.00000 288.80000 33951.83423
10.00000 289.20000 33242.80622
10.00000 289.60000 31580.23300
10.00000 290.00000 31606.20832
10.00000 290.40000 33821.08518
10.00000 290.80000 35172.27058
10.00000 291.20000 37074.71660
10.00000 291.60000 38209.29317
10.00000 292.00000 38035.56746
10.00000 292.40000 37708.46951
10.00000 292.80000 35957.34711
10.00000 293.20000 34648.94546
10.00000 293.60000 35580.41678
10.00000 294.00000 35945.74800
10.00000 294.40000 35457.57425
10.00000 294.80000 35134.20866
10.00000 295.20000 35506.87227
10.00000 295.60000 37586.14821
10.00000 296.00000 40432.66582
10.00000 296.40000 41386.83423
10.00000 296.80000 42208.50933
10.00000 297.20000 43207.80973
10.00000 297.60000 44325.40049
10.00000 298.00000 44363.37292
10.00000 298.40000 42419.72040
10.00000 298.80000 38568.78421
10.00000 299.20000 34170.11396
10.00000 299.60000 32058.65691
10.00000 300.00000 30207.93600
10.00000 300.40000 26847.35546
10.00000 300.80000 22859.77825
10.00000 301.20000 19761.54760
10.00000 301.60000 16917.09575
10.00000 302.00000 15465.33224
10.00000 302.40000 15590.46442
10.00000 302.80000 15955.73014
10.00000 303.20000 15971.88889
10.00000 303.60000 16165.05595
10.00000 304.00000 17122.33954
10.00000 304.40000 17299.11842
10.00000 304.80000 15962.45639
10.00000 305.20000 14147.72994
10.00000 305.60000 13068.48778
10.00000 306.00000 13215.38102
10.00000 306.40000 13529.80446
10.00000 306.80000 13302.15914
10.00000 307.20000 13220.13298
10.00000 307.60000 13377.84637
10.00000 308.00000 13814.52574
10.00000 308.40000 13992.85586
10.00000 308.80000 13827.24415
10.00000 309.20000 13635.45784
10.00000 309.60000 13616.64808
10.00000 310.00000 13651.16759
10.00000 310.40000 13664.59015
10.00000 310.80000 14011.61050
10.00000 311.20000 14790.02042
10.00000 311.60000 15079.34346
10.00000 312.00000 15077.74240
10.00000 312.40000 14983.97049
10.00000 312.80000 14939.03705
10.00000 313.20000 15268.62970
10.00000 313.60000 15635.21949
10.00000 314.00000 15842.12416
10.00000 314.40000 15948.10289
10.00000 314.80000 16388.14307
10.00000 315.20000 16958.36595
10.00000 315.60000 17315.92048
10.00000 316.00000 17445.73564
10.00000 316.40000 17668.47023
10.00000 316.80000 17968.62133
10.00000 317.20000 18549.74352
10.00000 317.60000 18742.11490
10.00000 318.00000 19206.11278
10.00000 318.40000 20101.23993
10.00000 318.80000 20974.36062
10.00000 319.20000 21046.08500
10.00000 319.60000 20695.38325
10.00000 320.00000 20158.80982
10.00000 320.40000 19657.61302
10.00000 320.80000 18953.06281
10.00000 321.20000 17954.43277
10.00000 321.60000 17586.19393
10.00000 322.00000 17628.17117
10.00000 322.40000 17510.32393
10.00000 322.80000 16898.09268
10.00000 323.20000 16273.09094
10.00000 323.60000 15931.27455
10.00000 324.00000 15534.12415
10.00000 324.40000 15089.89486
10.00000 324.80000 14814.31185
10.00000 325.20000 14479.81655
10.00000 325.60000 14191.57073
10.00000 326.00000 13999.57429
10.00000 326.40000 14122.52104
10.00000 326.80000 14086.50651
10.00000 327.20000 13800.55448
10.00000 327.60000 13399.66991
10.00000 328.00000 13274.00875
10.00000 328.40000 13093.88550
10.00000 328.80000 12197.67010
10.00000 329.20000 10630.41222
10.00000 329.60000 10597.05124
10.00000 330.00000 20802.30276
10.40000 270.00000 22623.63253
10.40000 270.40000 15119.69407
10.40000 270.80000 15254.50614
10.40000 271.20000 16000.97990
10.40000 271.60000 16008.31693
10.40000 272.00000 15930.05386
10.40000 272.40000 16701.72376
10.40000 272.80000 18130.78690
10.40000 273.20000 20797.32827
10.40000 273.60000 26356.37635
10.40000 274.00000 30440.94316
10.40000 274.40000 31972.91888
10.40000 274.80000 33906.55282
10.40000 275.20000 37092.74345
10.40000 275.60000 38089.72064
10.40000 276.00000 34592.22215
10.40000 276.40000 29796.22868
10.40000 276.80000 26793.73312
10.40000 277.20000 23573.76878
10.40000 277.60000 20184.53350
10.40000 278.00000 16895.87429
10.40000 278.40000 15017.22828
10.40000 278.80000 15235.41618
10.40000 279.20000 16716.17513
10.40000 279.60000 18389.64555
10.40000 280.00000 20537.79221
10.40000 280.40000 22418.31142
10.40000 280.80000 22828.10707
10.40000 281.20000 22195.91377
10.40000 281.60000 21263.91695
10.40000 282.00000 20209.32511
10.40000 282.40000 18752.46947
10.40000 282.80000 17143.63880
10.40000 283.20000 16668.06861
10.40000 283.60000 19610.47221
10.40000 284.00000 24477.38930
10.40000 284.40000 29267.88731
10.40000 284.80000 32981.23291
10.40000 285.20000 34645.19075
10.40000 285.60000 32203.48981
10.40000 286.00000 29831.34313
10.40000 286.40000 27438.77007
10.40000 286.80000 26258.89437
10.40000 287.20000 31892.04992
10.40000 287.60000 32130.63536
10.40000 288.00000 30280.93851
10.40000 288.40000 28711.01155
10.40000 288.80000 29328.32874
10.40000 289.20000 30425.88628
10.40000 289.60000 29512.99004
10.40000 290.00000 27949.99068
10.40000 290.40000 28753.61018
10.40000 290.80000 30655.58544
10.40000 291.20000 33332.89937
10.40000 291.60000 34054.89431
10.40000 292.00000 34585.47962
10.40000 292.40000 35834.49876
10.40000 292.80000 36181.52081
10.40000 293.20000 34545.95906
10.40000 293.60000 34571.28545
10.40000 294.00000 34740.52416
10.40000 294.40000 34442.84182
10.40000 294.80000 34587.12743
10.40000 295.20000 34745.44648
10.40000 295.60000 35626.41923
10.40000 296.00000 37319.52822
10.40000 296.40000 38053.03506
10.40000 296.80000 37615.84406
10.40000 297.20000 37148.59101
10.40000 297.60000 38563.47225
10.40000 298.00000 39894.61772
10.40000 298.40000 39116.44951
10.40000 298.80000 36307.15330
10.40000 299.20000 33077.11195
10.40000 299.60000 31725.99693
10.40000 300.00000 29590.72620
10.40000 300.40000 25853.04619
10.40000 300.80000 21589.33885
10.40000 301.20000 18296.66884
10.40000 301.60000 16032.16055
10.40000 302.00000 15309.84899
10.40000 302.40000 15650.35182
10.40000 302.80000 15729.83770
10.40000 303.20000 15449.18905
10.40000 303.60000 15375.66195
10.40000 304.00000 16264.59600
10.40000 304.40000 16599.08618
10.40000 304.80000 15295.11484
10.40000 305.20000 13947.95711
10.40000 305.60000 13344.56118
10.40000 306.00000 13267.81692
10.40000 306.40000 13280.28749
10.40000 306.80000 13136.77631
10.40000 307.20000 12957.20592
10.40000 307.60000 12940.67302
10.40000 308.00000 13594.00627
10.40000 308.40000 14134.33458
10.40000 308.80000 13918.16313
10.40000 309.20000 13626.97855
10.40000 309.60000 13712.63722
10.40000 310.00000 13810.66380
10.40000 310.40000 13561.36108
10.40000 310.80000 13568.56069
10.40000 311.20000 14351.86645
10.40000 311.60000 14889.08258
10.40000 312.00000 15060.26098
10.40000 312.40000 15102.68026
10.40000 312.80000 15115.72598
10.40000 313.20000 15315.90948
10.40000 313.60000 15393.09795
10.40000 314.00000 15646.07361
10.40000 314.40000 16190.96018
10.40000 314.80000 16692.73118
10.40000 315.20000 17258.55297
10.40000 315.60000 17560.92355
10.40000 316.00000 17761.04009
10.40000 316.40000 18134.30746
10.40000 316.80000 18292.39930
10.40000 317.20000 18450.48409
10.40000 317.60000 18412.23406
10.40000 318.00000 18818.18561
10.40000 318.40000 20064.01787
10.40000 318.80000 21247.37697
10.40000 319.20000 21396.61616
10.40000 319.60000 20852.39648
10.40000 320.00000 19921.67521
10.40000 320.40000 19203.71203
10.40000 320.80000 18396.31922
10.40000 321.20000 17886.24873
10.40000 321.60000 17902.18667
10.40000 322.00000 17749.03809
10.40000 322.40000 17230.46483
10.40000 322.80000 16434.35333
10.40000 323.20000 15810.74528
10.40000 323.60000 15731.56062
10.40000 324.00000 15580.62579
10.40000 324.40000 15315.53857
10.40000 324.80000 15030.18738
10.40000 325.20000 14615.68025
10.40000 325.60000 14126.31825
10.40000 326.00000 13717.76749
10.40000 326.40000 13709.98046
10.40000 326.80000 13767.51566
10.40000 327.20000 13484.12621
10.40000 327.60000 13158.80976
10.40000 328.00000 12938.26123
10.40000 328.40000 12581.92381
10.40000 328.80000 11761.13319
10.40000 329.20000 10214.47196
10.40000 329.60000 10343.17982
10.40000 330.00000 20750.98943
10.80000 270.00000 20994.13896
10.80000 270.40000 12911.61556
10.80000 270.80000 13112.35475
10.80000 271.20000 14799.16126
10.80000 271.60000 16052.32245
10.80000 272.00000 16506.18060
10.80000 272.40000 17035.97676
10.80000 272.80000 20253.58219
10.80000 273.20000 26854.66385
10.80000 273.60000 31298.19933
10.80000 274.00000 31788.30911
10.80000 274.40000 33113.88280
10.80000 274.80000 35389.70788
10.80000 275.20000 36557.49076
10.80000 275.60000 35805.97713
10.80000 276.00000 32701.83127
10.80000 276.40000 28813.10650
10.80000 276.80000 24802.43652
10.80000 277.20000 21283.56056
10.80000 277.60000 18694.19269
10.80000 278.00000 16671.27756
10.80000 278.40000 15592.26162
10.80000 278.80000 15131.34705
10.80000 279.20000 14963.54237
10.80000 279.60000 15340.88177
10.80000 280.00000 16644.76709
10.80000 280.40000 17675.75215
10.80000 280.80000 17594.11755
10.80000 281.20000 17132.47237
10.80000 281.60000 16734.05545
10.80000 282.00000 16489.78538
10.80000 282.40000 16450.44992
10.80000 282.80000 16267.24126
10.80000 283.20000 16648.74123
10.80000 283.60000 18445.11694
10.80000 284.00000 21722.23271
10.80000 284.40000 27087.96793
10.80000 284.80000 31593.53945
10.80000 285.20000 31637.13378
10.80000 285.60000 26956.09171
10.80000 286.00000 27093.54770
10.80000 286.40000 28620.51607
10.80000 286.80000 25074.15511
10.80000 287.20000 29635.76435
10.80000 287.60000 33602.71207
10.80000 288.00000 31339.02408
10.80000 288.40000 29001.37362
10.80000 288.80000 29335.91933
10.80000 289.20000 29908.70880
10.80000 289.60000 29303.36437
10.80000 290.00000 27893.60534
10.80000 290.40000 28402.39566
10.80000 290.80000 28868.17366
10.80000 291.20000 29700.49156
10.80000 291.60000 30483.29688
10.80000 292.00000 31622.74025
10.80000 292.40000 31955.08984
10.80000 292.80000 32023.31128
10.80000 293.20000 31593.79269
10.80000 293.60000 31569.49647
10.80000 294.00000 31862.76560
10.80000 294.40000 31656.77142
10.80000 294.80000 32404.69567
10.80000 295.20000 32633.91894
10.80000 295.60000 32477.65407
10.80000 296.00000 32714.07048
10.80000 296.40000 32473.40460
10.80000 296.80000 31412.73877
10.80000 297.20000 29891.26498
10.80000 297.60000 31015.13741
10.80000 298.00000 33144.96218
10.80000 298.40000 33778.13607
10.80000 298.80000 32686.59026
10.80000 299.20000 31069.94120
10.80000 299.60000 30131.96363
10.80000 300.00000 28236.66121
10.80000 300.40000 25860.20602
10.80000 300.80000 22587.29739
10.80000 301.20000 19385.59523
10.80000 301.60000 17199.19988
10.80000 302.00000 16450.82449
10.80000 302.40000 15770.46941
10.80000 302.80000 15151.05697
10.80000 303.20000 14735.45765
10.80000 303.60000 14631.92458
10.80000 304.00000 15451.19067
10.80000 304.40000 15855.52436
10.80000 304.80000 14956.33160
10.80000 305.20000 14051.39442
10.80000 305.60000 13552.97886
10.80000 306.00000 13219.38271
10.80000 306.40000 13196.37788
10.80000 306.80000 13533.97881
10.80000 307.20000 13688.23110
10.80000 307.60000 13465.01412
10.80000 308.00000 13782.39284
10.80000 308.40000 14201.58977
10.80000 308.80000 13828.75653
10.80000 309.20000 13373.74964
10.80000 309.60000 13585.89467
10.80000 310.00000 13979.02979
10.80000 310.40000 13743.62584
10.80000 310.80000 13595.87924
10.80000 311.20000 14435.19589
10.80000 311.60000 15290.32840
10.80000 312.00000 15686.63767
10.80000 312.40000 15899.48665
10.80000 312.80000 16128.79048
10.80000 313.20000 16326.82506
10.80000 313.60000 16161.41709
10.80000 314.00000 16329.12924
10.80000 314.40000 16943.70308
10.80000 314.80000 17410.54639
10.80000 315.20000 18259.50606
10.80000 315.60000 18026.78667
10.80000 316.00000 18131.83221
10.80000 316.40000 18653.31300
10.80000 316.80000 18610.84147
10.80000 317.20000 18517.21224
10.80000 317.60000 18288.05911
10.80000 318.00000 17993.10518
10.80000 318.40000 18903.48697
10.80000 318.80000 19802.91789
10.80000 319.20000 19663.12772
10.80000 319.60000 19092.92760
10.80000 320.00000 18294.46305
10.80000 320.40000 17534.67393
10.80000 320.80000 17005.38701
10.80000 321.20000 16824.87019
10.80000 321.60000 16846.87036
10.80000 322.00000 16310.92548
10.80000 322.40000 15792.28366
10.80000 322.80000 15558.23922
10.80000 323.20000 15531.25423
10.80000 323.60000 15618.37175
10.80000 324.00000 15390.68522
10.80000 324.40000 15013.19285
10.80000 324.80000 14696.59394
10.80000 325.20000 14100.45636
10.80000 325.60000 13561.26720
10.80000 326.00000 13428.11295
10.80000 326.40000 13389.90242
10.80000 326.80000 13407.96867
10.80000 327.20000 13220.28396
10.80000 327.60000 12889.84569
10.80000 328.00000 12657.16267
10.80000 328.40000 12514.03312
10.80000 328.80000 11829.17943
10.80000 329.20000 10292.49546
10.80000 329.60000 10243.03463
10.80000 330.00000 20578.79569
11.20000 270.00000 19586.84559
11.20000 270.40000 12288.90126
11.20000 270.80000 13048.40845
11.20000 271.20000 15241.16752
11.20000 271.60000 16696.52196
11.20000 272.00000 16670.72186
11.20000 272.40000 19017.98828
11.20000 272.80000 26320.28007
11.20000 273.20000 31450.98039
11.20000 273.60000 31532.24800
11.20000 274.00000 30744.48616
11.20000 274.40000 31957.68712
11.20000 274.80000 33506.08127
11.20000 275.20000 34767.72084
11.20000 275.60000 34467.73983
11.20000 276.00000 32065.34732
11.20000 276.40000 28944.10799
11.20000 276.80000 24820.21271
11.20000 277.20000 20515.11242
11.20000 277.60000 18580.84448
11.20000 278.00000 17936.74652
11.20000 278.40000 17438.80002
11.20000 278.80000 16358.41344
11.20000 279.20000 14878.27330
11.20000 279.60000 14307.51220
11.20000 280.00000 15022.83034
11.20000 280.40000 15531.70583
11.20000 280.80000 14980.57686
11.20000 281.20000 14709.00342
11.20000 281.60000 15021.53139
11.20000 282.00000 15247.27794
11.20000 282.40000 15165.41907
11.20000 282.80000 15214.99276
11.20000 283.20000 15991.38186
11.20000 283.60000 17441.19479
11.20000 284.00000 19173.29123
11.20000 284.40000 22671.48986
11.20000 284.80000 26861.24608
11.20000 285.20000 28235.36935
11.20000 285.60000 25529.75545
11.20000 286.00000 24753.47104
11.20000 286.40000 25062.08840
11.20000 286.80000 27328.73706
11.20000 287.20000 31984.88860
11.20000 287.60000 34105.31252
11.20000 288.00000 32347.99982
11.20000 288.40000 31979.35358
11.20000 288.80000 33375.99914
11.20000 289.20000 32901.15166
11.20000 289.60000 31093.49414
11.20000 290.00000 29627.15768
11.20000 290.40000 29710.89918
11.20000 290.80000 28462.29625
11.20000 291.20000 27612.07647
11.20000 291.60000 27127.62909
11.20000 292.00000 26998.82862
11.20000 292.40000 26619.21081
11.20000 292.80000 26226.65189
11.20000 293.20000 25802.28294
11.20000 293.60000 25740.45130
11.20000 294.00000 27161.22917
11.20000 294.40000 28701.73212
11.20000 294.80000 29451.56941
11.20000 295.20000 29620.39731
11.20000 295.60000 29671.03217
11.20000 296.00000 29856.21746
11.20000 296.40000 30212.35197
11.20000 296.80000 29404.08546
11.20000 297.20000 27355.50355
11.20000 297.60000 27261.96801
11.20000 298.00000 28272.68898
11.20000 298.40000 28925.26128
11.20000 298.80000 29307.32879
11.20000 299.20000 29624.07976
11.20000 299.60000 28691.64684
11.20000 300.00000 26923.46510
11.20000 300.40000 25962.06084
11.20000 300.80000 24487.74515
11.20000 301.20000 21837.06108
11.20000 301.60000 18769.78451
11.20000 302.00000 17062.33473
11.20000 302.40000 15638.80039
11.20000 302.80000 14922.27462
11.20000 303.20000 15014.87035
11.20000 303.60000 14936.91732
11.20000 304.00000 15364.36752
11.20000 304.40000 15426.55396
11.20000 304.80000 14711.13299
11.20000 305.20000 14269.53244
11.20000 305.60000 13946.21267
11.20000 306.00000 13540.69413
11.20000 306.40000 13506.04432
11.20000 306.80000 14030.90479
11.20000 307.20000 14477.24855
11.20000 307.60000 14288.19429
11.20000 308.00000 14456.60696
11.20000 308.40000 14830.20404
11.20000 308.80000 14449.82083
11.20000 309.20000 13947.18220
11.20000 309.60000 14228.43111
11.20000 310.00000 14876.14469
11.20000 310.40000 14963.08513
11.20000 310.80000 14969.91180
11.20000 311.20000 15735.55066
11.20000 311.60000 16489.37711
11.20000 312.00000 16592.89645
11.20000 312.40000 16383.71978
11.20000 312.80000 16440.19156
11.20000 313.20000 16660.49876
11.20000 313.60000 16806.52818
11.20000 314.00000 17444.11691
11.20000 314.40000 18260.30111
11.20000 314.80000 18496.55184
11.20000 315.20000 18945.32043
11.20000 315.60000 19506.27951
11.20000 316.00000 20633.37639
11.20000 316.40000 21384.99362
11.20000 316.80000 20901.31262
11.20000 317.20000 20086.89877
11.20000 317.60000 19610.50810
11.20000 318.00000 18732.62323
11.20000 318.40000 18989.66997
11.20000 318.80000 19063.15729
11.20000 319.20000 18692.56751
11.20000 319.60000 18349.96178
11.20000 320.00000 17709.83180
11.20000 320.40000 16819.88123
11.20000 320.80000 16400.43623
11.20000 321.20000 16377.55237
11.20000 321.60000 16329.82905
11.20000 322.00000 15841.73072
11.20000 322.40000 15441.39731
11.20000 322.80000 15316.57559
11.20000 323.20000 15352.67009
11.20000 323.60000 15217.93126
11.20000 324.00000 14887.42629
11.20000 324.40000 14492.16960
11.20000 324.80000 13970.31267
11.20000 325.20000 13453.79616
11.20000 325.60000 12975.79307
11.20000 326.00000 13079.42614
11.20000 326.40000 13149.85810
11.20000 326.80000 13077.83475
11.20000 327.20000 12826.37114
11.20000 327.60000 12739.49020
11.20000 328.00000 12901.65695
11.20000 328.40000 12834.45226
11.20000 328.80000 11965.74541
11.20000 329.20000 10419.11228
11.20000 329.60000 10088.05724
11.20000 330.00000 20130.12129
11.60000 270.00000 20413.53122
11.60000 270.40000 13497.60227
11.60000 270.80000 13914.35424
11.60000 271.20000 15199.23564
11.60000 271.60000 16828.31568
11.60000 272.00000 19666.65348
11.60000 272.40000 25680.55099
11.60000 272.80000 31996.19559
11.60000 273.20000 33142.71331
11.60000 273.60000 31867.56782
11.60000 274.00000 31036.47131
11.60000 274.40000 31148.94560
11.60000 274.80000 32086.46551
11.60000 275.20000 33713.95243
11.60000 275.60000 33712.86328
11.60000 276.00000 31782.58415
11.60000 276.40000 30008.55561
11.60000 276.80000 27271.42610
11.60000 277.20000 22590.16070
11.60000 277.60000 20346.33290
11.60000 278.00000 19178.17328
11.60000 278.40000 18294.63292
11.60000 278.80000 17252.46240
11.60000 279.20000 14800.72338
11.60000 279.60000 14102.85985
11.60000 280.00000 15503.19646
11.60000 280.40000 16077.31283
11.60000 280.80000 14979.53790
11.60000 281.20000 14409.78997
11.60000 281.60000 14739.16334
11.60000 282.00000 14581.94515
11.60000 282.40000 13826.04995
11.60000 282.80000 13439.22994
11.60000 283.20000 13775.41902
11.60000 283.60000 14946.59814
11.60000 284.00000 15940.89383
11.60000 284.40000 17569.74052
11.60000 284.80000 20651.87261
11.60000 285.20000 24291.34436
11.60000 285.60000 26350.06348
11.60000 286.00000 27607.22926
11.60000 286.40000 28847.45645
11.60000 286.80000 32250.21664
11.60000 287.20000 34757.81098
11.60000 287.60000 32911.41428
11.60000 288.00000 30807.65501
11.60000 288.40000 32062.48447
11.60000 288.80000 34605.92332
11.60000 289.20000 34482.97262
11.60000 289.60000 32771.07502
11.60000 290.00000 31094.04384
11.60000 290.40000 29696.75389
11.60000 290.80000 27330.79511
11.60000 291.20000 24587.43799
11.60000 291.60000 21994.50088
11.60000 292.00000 21083.50678
11.60000 292.40000 21744.76089
11.60000 292.80000 22146.58598
11.60000 293.20000 22687.35474
11.60000 293.60000 23159.88204
11.60000 294.00000 24683.07531
11.60000 294.40000 24749.05849
11.60000 294.80000 24277.23032
11.60000 295.20000 25437.42079
11.60000 295.60000 26718.85725
11.60000 296.00000 27741.63344
11.60000 296.40000 29336.84572
11.60000 296.80000 29772.55129
11.60000 297.20000 27710.83170
11.60000 297.60000 26159.20303
11.60000 298.00000 25646.88832
11.60000 298.40000 25413.64504
11.60000 298.80000 25639.15913
11.60000 299.20000 26731.69147
11.60000 299.60000 27129.00283
11.60000 300.00000 26663.92438
11.60000 300.40000 26018.40391
11.60000 300.80000 25377.10603
11.60000 301.20000 23569.02616
11.60000 301.60000 20054.24707
11.60000 302.00000 17234.23629
11.60000 302.40000 15378.99068
11.60000 302.80000 14646.51944
11.60000 303.20000 15088.92503
11.60000 303.60000 14858.76725
11.60000 304.00000 14852.48813
11.60000 304.40000 14706.43733
11.60000 304.80000 14182.57049
11.60000 305.20000 14153.30835
11.60000 305.60000 14134.72592
11.60000 306.00000 13827.41448
11.60000 306.40000 13702.51735
11.60000 306.80000 14038.67402
11.60000 307.20000 14396.25249
11.60000 307.60000 14198.25168
11.60000 308.00000 14405.51320
11.60000 308.40000 14865.64706
11.60000 308.80000 14667.58343
11.60000 309.20000 14376.90091
11.60000 309.60000 14790.83106
11.60000 310.00000 15571.69649
11.60000 310.40000 15901.89194
11.60000 310.80000 16091.04672
11.60000 311.20000 16744.25105
11.60000 311.60000 16971.09412
11.60000 312.00000 16655.75747
11.60000 312.40000 16510.37700
11.60000 312.80000 16656.68784
11.60000 313.20000 17128.07426
11.60000 313.60000 17527.58669
11.60000 314.00000 18277.57188
11.60000 314.40000 19026.13717
11.60000 314.80000 19251.00872
11.60000 315.20000 19499.11623
11.60000 315.60000 20852.85576
11.60000 316.00000 21949.52182
11.60000 316.40000 22059.98321
11.60000 316.80000 21367.06373
11.60000 317.20000 20026.89875
11.60000 317.60000 18972.51126
11.60000 318.00000 18262.11057
11.60000 318.40000 18416.96417
11.60000 318.80000 18195.25643
11.60000 319.20000 17482.74807
11.60000 319.60000 17234.44050
11.60000 320.00000 16910.95504
11.60000 320.40000 16083.91363
11.60000 320.80000 15669.53745
11.60000 321.20000 15917.35115
11.60000 321.60000 16216.10558
11.60000 322.00000 16022.13370
11.60000 322.40000 15651.15860
11.60000 322.80000 15272.65050
11.60000 323.20000 14849.55133
11.60000 323.60000 14441.00698
11.60000 324.00000 14129.00767
11.60000 324.40000 13932.53009
11.60000 324.80000 13685.77153
11.60000 325.20000 13372.60069
11.60000 325.60000 12882.78216
11.60000 326.00000 12809.74941
11.60000 326.40000 12708.39626
11.60000 326.80000 12463.09117
11.60000 327.20000 12185.59045
11.60000 327.60000 12253.53825
11.60000 328.00000 12638.89410
11.60000 328.40000 12385.41508
11.60000 328.80000 11211.52201
11.60000 329.20000 9655.34314
11.60000 329.60000 9349.35802
11.60000 330.00000 19374.85947
12.00000 270.00000 22463.05891
12.00000 270.40000 13503.02166
12.00000 270.80000 13436.55316
12.00000 271.20000 15413.09636
12.00000 271.60000 19643.76621
12.00000 272.00000 24966.37660
12.00000 272.40000 29189.37223
12.00000 272.80000 31711.67403
12.00000 273.20000 32890.45862
12.00000 273.60000 32939.54159
12.00000 274.00000 32415.97665
12.00000 274.40000 32336.13361
12.00000 274.80000 33108.24770
12.00000 275.20000 34221.41495
12.00000 275.60000 33885.38147
12.00000 276.00000 32051.71466
12.00000 276.40000 30356.09654
12.00000 276.80000 28723.89733
12.00000 277.20000 24937.15763
12.00000 277.60000 22566.79693
12.00000 278.00000 22122.59024
12.00000 278.40000 21274.16996
12.00000 278.80000 19041.05144
12.00000 279.20000 15745.18455
12.00000 279.60000 15729.22479
12.00000 280.00000 17230.67638
12.00000 280.40000 16897.45571
12.00000 280.80000 15440.04820
12.00000 281.20000 15134.85452
12.00000 281.60000 15260.38326
12.00000 282.00000 14435.10217
12.00000 282.40000 13154.70405
12.00000 282.80000 12347.20390
12.00000 283.20000 12137.90147
12.00000 283.60000 13005.51250
12.00000 284.00000 13698.14841
12.00000 284.40000 14441.12830
12.00000 284.80000 16297.14844
12.00000 285.20000 19461.47830
12.00000 285.60000 23850.26745
12.00000 286.00000 28548.81655
12.00000 286.40000 30318.12009
12.00000 286.80000 31596.45326
12.00000 287.20000 32569.64011
12.00000 287.60000 30163.85033
12.00000 288.00000 28962.92943
12.00000 288.40000 30611.57712
12.00000 288.80000 32323.34450
